y_test,y_pred
150,597.7726329865359
150,281.7910214467935
149,97.15987724019263
149,204.5789683326931
149,175.10674614647309
149,226.3398282595913
148,171.42044503672975
148,173.40243566189298
148,264.51611807285184
148,208.29637612626567
148,148.38038440843607
148,140.18771174198162
147,0.0
147,187.94404329984826
147,139.43795339171893
147,105.02170755708158
147,135.88928678553793
146,348.92170380868976
146,363.6972532120615
146,197.05272965129805
146,162.47696885376985
145,153.14943992845306
145,249.07578257660873
145,173.97709131124898
145,151.89660031701706
145,154.99753658555653
144,37.241073774355385
144,342.24337807725794
144,245.79021762901618
144,175.94157127050252
144,204.5767312629333
144,485.7718374374798
144,396.86076326632684
144,175.00491474937851
143,0.0
143,0.0
143,353.74730744143073
143,0.0
143,199.38945994358835
143,97.64792362442999
143,2283.9771296710137
143,345.40267324400713
143,180.036557215189
143,181.33040073141186
143,142.21803255932937
142,464.8384955155517
142,138.81389481122235
142,222.56708497136322
142,217.70073231163775
142,151.08149004690594
142,208.42039122778857
141,131.9196321366278
141,341.39553850558923
141,151.39447938690418
141,198.97037427960254
141,148.9973815842184
140,0.0
140,0.0
140,332.98096813185055
140,445.77812667865254
140,359.5011389807304
140,1491.877059200276
140,0.0
140,145.60187520053572
139,10.883217361247262
139,139.36875727312554
139,112.34479198438201
139,212.20785845594082
138,178.40454948952197
138,0.0
138,189.27454432521654
138,150.10377286069266
138,131.88042024335834
138,183.86491137079776
138,179.2685907850813
137,43.86088077723568
137,0.0
137,224.94750187929822
137,164.21857960456316
137,317.9652416619551
137,171.78913494944453
136,169.8485754937379
136,171.84615773300925
136,191.9442784925011
136,178.93791541653184
135,193.76142543304093
135,257.17278627374776
135,0.0
135,122.83974416874827
135,94.33314089009144
135,106.01109859728062
135,210.79688271898667
135,237.1996078419765
134,204.92391151706252
133,148.86404837531572
133,214.94401980099514
133,142.9574901005942
133,167.51745875628023
133,153.01738732266335
133,158.05006264926757
133,132.23745028518442
132,297.37295441151923
132,266.4218560156713
132,139.71483227456707
132,37.52395052478261
132,243.13466831485516
132,161.5172055299851
131,86.37002704100203
131,0.0
131,91.3865602122461
131,102.12902957335822
131,192.64054693768176
130,84.8874004767285
130,0.0
130,121.03481672316141
130,142.68362556793008
129,162.27980674244805
129,395.6576932349262
129,209.30813158576257
129,230.508075933682
129,195.68848753162413
129,157.7194475646865
129,155.73631434469831
128,651.0077533935821
128,388.8701023839475
128,224.78459137391633
128,66.96564514499016
128,92.51968527225264
128,223.79707121824723
128,203.04111161658773
127,77.26318291601906
127,130.80193328339732
127,210.5086013903823
127,235.8382969928993
126,0.0
126,269.01770326881706
126,205.40682368461268
125,96.30421659209416
125,257.8378523917816
125,424.710478711834
125,176.94898078206856
125,0.0
125,155.17639077241824
125,89.1368793565589
124,97.60855530592815
124,248.40975879080057
124,281.1291974878518
124,298.86949381169796
124,197.5516226384596
124,125.45766828271599
124,254.30576515108206
124,150.09735945916725
124,80.29213641998835
124,509.75035352658193
124,515.3774461538268
124,163.32723445361353
124,276.8020907832308
123,7.897875208162972
123,301.5126315596204
123,79.26761175686887
122,113.44918661361521
122,225.16043208501327
122,0.0
122,104.3521523544174
122,129.6958126716192
121,41.21213449091711
121,245.673696466246
121,253.85915757908532
121,239.17969766792862
121,0.0
121,141.56005116205154
121,271.07305339665146
120,140.32087839840165
120,119.13108516501524
120,193.0993393781464
120,133.964691968706
120,233.0750090896969
119,143.91414182789313
119,60.89005175307696
119,93.21570221021803
119,110.61361599345526
119,344.7480991039414
119,0.0
119,337.72292703603694
119,94.66883171425835
119,69.85949267959921
119,186.8993143539261
119,144.4280851428637
119,483.4132006992666
118,0.0
118,48.83556113711482
118,0.0
118,150.26622678616474
118,58.98810230482689
118,1567.3939566373501
118,243.5867923290673
118,313.1903466167616
117,73.37097968842178
117,189.59961290570197
117,203.36353243250176
117,0.0
117,568.0792325334589
117,60.51892154099838
117,133.863462914884
117,139.45332138373797
116,808.6798403969267
116,11.420502317512032
116,143.1036381796746
115,195.28458157052944
115,160.17044494780478
115,220.82193459690444
115,85.45367957956915
115,334.37437826357717
115,234.27427361976441
115,118.70170754258815
115,142.3548553753419
114,141.15727905469146
114,1.3775937145039876
114,73.1101958756947
114,51.90666096946601
114,32.33761141958438
114,0.0
114,176.01399805131285
114,135.5809290176928
114,175.57039093343394
114,154.0632106004058
114,229.20262084544316
114,11.542799868588723
114,198.49933193566088
113,134.68427358514512
113,285.8495305242516
113,0.0
113,52.662527685493245
113,12.649076969809641
113,287.7341080933841
112,0.0
112,312.8129587817335
112,7.7854480391306
112,134.49439263561666
112,211.8127828425863
112,123.59146823362511
112,123.4549220875402
111,121.6430521683063
111,226.1216304034682
111,209.25242394670653
110,0.0
110,43.125869040924535
110,151.2223540066937
110,117.84424124175113
109,149.55555860360673
109,114.48799154466339
109,106.4870625835589
109,172.32604455737285
109,106.53451959524571
109,97.16915888014401
108,301.78723468284466
108,233.06427155166955
108,225.84633680135266
108,209.4505523755626
108,226.88322070862682
108,65.9152527134089
108,107.87837708524138
108,184.92872246229433
107,246.0967780177205
107,0.0
107,54.6627166869154
107,60.99092457379652
107,70.28694824103147
107,178.06174997305038
106,97.68591921661393
106,59.22411172464028
106,113.8691801975683
106,137.98143908407243
106,0.0
106,165.55321955738563
106,186.61181413933025
106,180.61813166455602
106,91.16968167698747
105,136.92908823053514
105,325.52000571415107
104,175.9089432133563
104,90.404486656031
104,63.2632107129211
104,12.327779921341758
104,90.16466590151049
103,62.15144849252551
103,52.6715419589072
103,99.04048525031882
103,0.0
103,126.35151966958803
103,98.68852898095615
103,128.9205053544193
102,142.1126984231247
102,115.11647425096244
102,119.48340132149859
101,38.038705713330806
101,0.0
101,72.10654110722368
101,223.9711321627688
101,101.7461592085016
101,174.8320993008296
101,131.89779974026376
101,89.60286469489093
100,129.14855719060188
100,197.32603399411565
100,28.779021313320968
100,129.23965467931825
100,89.39829064674045
100,276.887180908061
100,134.714916673559
100,67.19401941817465
99,75.2502327731498
99,0.0
99,213.02131177513115
99,247.93540390642778
99,151.3350539681921
99,169.19576102216527
99,158.5231429290692
99,178.86790627859637
99,121.32783937468113
99,183.28255215928544
99,93.73495232193115
98,130.3622681420574
98,0.0
98,0.0
98,62.285717323709136
98,80.66567292994742
98,42.57241925976114
98,115.71252205533631
97,39.3865487301843
97,55.846385523663926
97,123.50239260708108
97,441.45443715249405
97,35.62913430941528
97,282.54963817623843
97,120.508396612675
97,193.90536075866925
96,65.79327297272688
96,247.70319065879966
96,1178.8522117735545
96,83.08605513789037
96,120.2051957667051
96,19.163645929319898
96,135.664463842556
96,129.52503258234407
96,96.25138718058635
96,47.37537570026387
96,62.22740322447573
96,75.65796799349492
96,82.6611233339568
96,60.119174336236476
96,112.56173299167521
96,1.3388449216220408
95,21.13345300120855
95,13.172852191506209
95,59.82700740611999
95,60.69691985865512
95,50.56024757542288
95,111.95795041221325
95,95.9928887679857
95,240.77395241778322
95,87.94900582522091
95,233.89028227196212
95,99.44285918835644
95,85.64874558881783
94,209.92618931392673
94,84.37479551679127
94,44.52818286601202
94,162.07964516537865
94,88.15278007616257
94,169.46108173710465
93,105.73208634340983
93,58.05782956706672
93,154.75986425431563
93,87.0175907251429
93,22.823483008265512
93,0.0
93,55.41068353683592
92,132.71035010060956
92,330.1467897778306
92,305.4178346471346
92,156.842775371154
92,68.90502490146099
92,128.21790098135668
92,225.05955324979615
92,218.40273676770272
92,53.23898519200904
92,28.01601739706649
91,128.28542389151096
91,147.1957791044168
91,248.34368577625173
91,0.0
91,82.6237622947178
91,96.76360974061978
91,105.9536845905086
91,263.42316688668376
91,108.25550621797981
91,57.777973644947295
91,0.0
91,66.20633550304446
90,109.76342803559184
90,149.97755585202006
90,198.01803618725836
90,75.2637411815877
90,121.91445785718102
90,220.28773050242023
90,110.27698373150248
90,50.0180026006998
89,111.44526177347231
89,98.17540472716496
89,0.0
89,0.0
89,55.07809425445322
89,246.93061541410697
89,59.11160332161029
89,127.43203001866084
89,64.82542773542843
89,117.2807882645807
88,206.94265789205878
88,351.2310074411267
88,69.80712134586457
88,37.75608531963212
88,109.19355118438088
88,128.5820622188104
88,42.97785260042366
88,59.66149121668218
88,125.8191506288843
88,60.67508766526578
87,236.5539428175096
87,197.7422608599347
87,31.409493231104506
87,51.724730123444466
87,208.34797228129523
87,78.83356540498413
87,87.01724379215335
87,115.76854558205592
87,137.05279041166955
87,0.0
87,94.08670327029915
87,88.42427932932021
86,32.429041784573016
86,156.84521052564207
86,145.68229232774112
86,83.57790403908538
86,95.1533607851018
86,49.53437560713004
86,95.66991695682228
86,136.97789861055588
85,0.0
85,0.0
85,141.89226348783546
85,0.0
85,1013.2435827330356
85,125.24775689744376
85,137.01162519908726
85,43.36308891686757
85,88.98817538322564
85,165.70860048414403
85,96.64792966443774
85,103.79137703294413
84,240.99784298542872
84,129.6262904489095
84,1131.9384586827646
84,158.54112659053408
84,44.0096972022794
84,294.4956125841213
84,29.146916691008947
84,212.460401016764
84,101.87473342862059
84,93.29903613353069
84,20.589845241202113
84,203.14996821583492
83,339.8359465170758
83,53.70204201152764
83,0.0
83,59.26403511468564
83,116.43636341074462
83,50.63841638937859
83,96.78505518459377
83,93.29212135807973
83,124.1075423390641
82,487.8322098355229
82,69.72937464441078
82,0.0
82,465.08989702100575
82,0.0
82,84.75185431332518
82,246.22924020715982
82,88.04156257244577
81,144.71139628170738
81,138.9739447845517
81,92.97113893377255
81,125.01707331670272
81,184.70943942550537
81,321.7791981861257
81,75.7422297266977
81,212.57400784436334
81,131.74688281602315
81,156.78704977558232
81,43.49537885213967
80,217.4981114655207
80,0.0
80,76.6492903451533
80,79.18578959105665
80,80.36781827629943
80,141.05378351892233
80,155.7126987826711
80,85.67244536692407
80,59.233806162792106
80,75.49890723869353
79,106.99002420504488
79,9.705349004708843
79,65.95929865131967
79,116.10255450122672
79,76.05731630943309
79,107.37498101149075
79,103.40192388181254
79,46.4884966142582
79,157.91400590728503
79,110.41834046474027
78,88.61762090107324
78,137.18841391864134
78,618.8360862830363
78,97.27729884236872
78,0.0
78,29.448716201153026
78,141.60238281073356
78,75.43745827724021
78,113.62920504059517
78,114.62213328059141
78,104.91259284911999
78,43.43556907336446
77,23.83487746417714
77,62.511399892194625
77,70.13205599390429
77,236.49138089266722
77,38.037292986738876
77,81.34124007583442
77,42.75820257942256
77,89.92171995855313
77,133.44960189135062
77,170.56352807329714
77,61.18026371053323
76,21.114807254414302
76,119.29583714497552
76,28.04265279981731
76,154.77571114033313
76,101.019680400045
76,0.0
76,67.17167574157648
76,0.0
76,91.88031025094669
76,177.88950490834983
76,278.56354295704483
76,203.38058875964754
76,173.18331258333563
76,162.51241635376456
76,110.81094083436537
76,85.40012330895166
76,118.02366832149035
76,112.07078058060956
76,43.30715824293
76,44.75831783694467
75,140.27155590153635
75,0.0
75,132.35918698143615
75,0.0
75,193.8042901826309
75,31.87552788928876
75,0.0
75,101.72293248117086
75,104.69124089229679
75,141.27725259526306
75,0.0
75,37.66266417371261
74,236.80714340649465
74,161.3082824729658
74,0.0
74,43.254547417535555
74,39.15031632112934
74,136.58008383872664
74,81.36629333843509
74,53.44125320130293
73,107.77007268490624
73,0.0
73,19.89590069303331
73,123.65174158001805
73,210.16662071362404
73,43.792258657420234
73,0.0
73,85.71913134101996
73,30.75798946675289
73,108.60649482004686
73,70.1884000186239
73,71.32721810861855
73,195.53939796465838
73,136.74890775203087
73,113.93550057122758
73,46.63353525158906
73,47.023954970733755
72,19.538241198524858
72,165.48584532282516
72,89.39829064674045
72,111.51810050793203
72,73.17088457248788
72,78.09227040819182
72,27.381286561960778
72,170.28545315031567
72,104.48604380637016
72,48.61876170172664
72,65.48673746858674
72,49.26864018299022
71,125.77161806183142
71,23.69801445120975
71,0.0
71,5.811338532511606
71,179.41291905385663
71,25.60830501085059
71,26.240617414938235
71,73.28087811971315
71,122.47402511069875
70,56.76544676975614
70,0.0
70,132.91204011814924
70,219.28378781441768
70,181.64958370076934
70,79.68331172210465
70,141.71821512226126
70,105.15206594085438
69,157.59025392838743
69,106.12661508245789
69,174.68311241077055
69,46.97573315802305
69,193.01031908969446
69,0.0
69,112.0568736867102
69,26.45704985532784
69,142.8016086047349
69,74.92225990003902
69,78.54958611422524
69,57.85248711652423
68,193.9323331653181
68,94.94509005451096
68,186.50444358275803
68,920.8154359365199
68,77.69684363443024
68,0.0
68,0.0
68,19.48609890453274
68,127.38001483627787
68,43.23779508599982
68,120.87223630275172
68,45.71608959723051
68,175.44246992715122
68,84.5861248873656
68,104.07834043423557
68,134.92700972843963
68,35.29149000595338
68,0.0
68,350.4365455129851
67,17.348960594889718
67,0.0
67,98.20079545892007
67,0.0
67,0.0
67,92.69634928292665
67,319.68410346778694
67,266.72122231888306
67,62.63011295992843
67,179.52280396414437
67,23.346955780278797
67,84.31426514785423
67,57.831766003302974
66,23.235376585259424
66,0.0
66,266.9194414525109
66,139.96223767288896
66,240.63523137151128
66,0.0
66,109.5109094872845
66,72.98596101254378
66,60.758197231163116
66,183.6712747269324
66,190.7561394720031
66,180.83223624039755
66,172.09214521141226
66,79.93027396191391
66,81.45458818652408
66,92.5301851424434
66,148.3286711108468
65,128.25998620966652
65,372.26993953116425
65,180.1516745170996
65,118.48100865570566
65,46.427351097095354
65,84.72441618462946
65,74.32399452023613
65,156.7441231616605
65,78.38048473052112
65,107.61043948680721
65,41.05707045273739
64,0.0
64,159.17608096647166
64,0.0
64,9.999351798055265
64,221.17942216033998
64,5.688008773558806
64,8.123002231870444
64,52.171155467679945
64,176.71053691050878
64,203.5982731604875
64,100.26978248290052
64,25.525496263058194
64,61.498633338245625
64,58.75391786370149
64,164.35043572360664
64,232.92640946749583
64,111.57334490834045
64,63.82584023562839
63,0.0
63,7.645088829524774
63,0.0
63,0.0
63,0.0
63,35.93905211340111
63,30.75223974076253
63,0.0
63,83.72194619314084
63,69.15960107146738
63,49.408962375043586
63,68.2521648758985
63,73.63365402977692
63,25.306486236862412
63,27.77382425068176
62,4.926443022533242
62,29.13338969800209
62,333.46172868694
62,79.32281626360145
62,141.83840064785824
62,0.0
62,0.0
62,126.63989221380734
62,144.40766354353042
62,0.0
62,30.841338661857904
62,77.38943931898606
62,127.49288829196594
61,178.73445868692437
61,55.19643329887404
61,0.0
61,196.12879996896942
61,0.0
61,264.51611807285184
61,238.74285452424638
61,106.0620655284864
61,62.183041661941715
61,32.284156472236255
61,177.9162388201462
60,11.496000132041118
60,89.28122228552522
60,0.0
60,63.39389739257395
60,170.39130818701452
60,24.741369499836736
60,0.0
60,0.0
60,101.74538365272288
60,82.46575568068256
60,75.7445895812359
60,46.507809063704606
60,77.11195050041331
60,61.86492251470751
60,110.56031119078855
60,33.85781779472974
60,40.53456104403039
59,76.87785780277075
59,24.487143827804765
59,0.0
59,0.0
59,7.102350345406279
59,67.59193346512484
59,58.437548767425604
59,56.33174712279452
59,65.85920823234154
59,86.55968943637122
59,107.11518456398113
59,46.72262972535805
59,277.4327910593199
59,119.1759366750452
59,102.53507768797826
58,22.220751421491563
58,84.92097310812811
58,61.748589862928426
58,75.72994522129419
58,45.47348450544537
58,58.86621092372171
58,0.0
58,72.79222344319048
58,0.0
58,61.71648286010854
58,0.0
58,0.0
58,190.88617796267755
58,0.0
58,0.0
58,47.79828662996544
58,19.652378537706614
58,229.11970532508943
58,128.23495317579585
58,913.2273816798212
58,165.6888262597255
58,106.31544616914512
58,66.46693080972261
57,262.17048499947794
57,0.0
57,229.87249465774
57,31.298152611668037
57,0.0
57,0.0
57,98.20001680166445
57,55.12166846429928
57,14.421030163263367
57,117.01812648051856
57,69.58724243229884
57,201.39016565749088
57,0.0
57,38.579119857428985
57,35.517306048794474
56,0.0
56,3.9039705185016587
56,0.0
56,0.0
56,35.771392228009844
56,0.0
56,51.84623242660186
56,0.0
56,0.0
56,0.0
56,74.24286809004714
56,24.167251720739497
56,170.98832853743068
56,80.0022140660692
56,117.23672550327527
56,48.420811632058616
56,33.202268329613005
55,234.63509242780094
55,8.55002534734001
55,0.0
55,33.50889148192758
55,0.0
55,0.0
55,0.0
55,104.7674225609363
55,0.0
55,73.38059380875222
55,133.1145245558403
55,72.54917547538456
55,182.7269730146535
55,20.940161212061305
55,248.23993369379474
55,72.28817134819202
55,29.421980651526848
55,71.19260829659375
55,90.8574526811453
55,35.14262224970264
55,33.419024557666155
55,90.4145761338936
54,7.660052964243633
54,50.36487928756743
54,112.00958909596257
54,76.09052334996406
54,65.79576689727791
54,72.56472049392428
54,173.2949319315206
54,40.4903241028709
54,23.04014059301921
54,79.73042090339911
54,15.643813980002612
53,0.0
53,169.9318907379953
53,165.086174025511
53,202.69039285103574
53,745.6868032723792
53,148.50186845065062
53,97.58465462644213
53,70.13687960502527
53,40.38463386614005
53,81.01569225952869
53,30.436370384134662
53,68.85660854737175
53,132.0174001229009
53,50.651965906699246
53,28.294714736158646
53,184.4223895407796
53,83.72102328688783
53,25.401938487741077
52,156.86944020927945
52,103.1073059310803
52,137.32062206714707
52,0.0
52,0.0
52,0.0
52,0.0
52,856.3738025897304
52,26.580118874477797
52,21.168971346645915
52,60.99035378105501
52,85.56549989669611
52,39.00644001307689
52,24.085506468879775
52,92.98998366800147
52,9.935454286720613
52,64.54244205000272
51,30.512333944950825
51,321.3732665851095
51,47.036881516028764
51,115.50869731279958
51,0.0
51,158.07677171721582
51,62.03202916656166
51,69.50674072521682
51,17.105899950790366
51,28.37206802277128
49,58.9818084249647
49,0.0
49,0.0
49,24.41188667418992
49,132.53452924453205
49,134.88456247337865
49,0.0
49,1731.1552872541256
49,3.015370552465434
49,0.0
49,0.0
49,0.0
49,32.375981791690904
49,95.60162245473164
49,13.17125938475538
49,58.07091131989628
49,61.93979978702636
49,1038.136745426197
49,144.11316279681236
49,101.56568753097065
49,31.203786559907073
49,50.67811274680592
48,0.0
48,0.0
48,0.0
48,0.0
48,46.93385310641188
48,23.232754395873073
48,108.56852625441522
48,5.642451986727622
48,0.0
48,65.12293629759907
48,0.0
48,85.92215310501135
48,26.969340919132588
48,112.17511794687059
48,124.58997528832442
48,115.37007170744556
48,250.09685649329117
48,299.84022421239405
48,77.98473645204447
48,17.446536341234783
47,0.0
47,0.0
47,0.0
47,327.07020845191465
47,28.879609595387393
47,12.838476190161764
47,18.84822530681847
47,160.37235199682277
47,51.886962926177006
47,62.72974262991028
47,68.41960553257164
47,105.1213787072092
47,0.0
47,70.93928835786781
46,28.031045952653542
46,8.408330393247155
46,56.702625843375735
46,0.0
46,252.25089745729116
46,0.0
46,0.0
46,0.0
46,27.97073061762903
46,138.87937246514258
46,14.210009801130902
46,26.19428431827287
46,76.13026601911906
46,34.52435729397096
46,0.0
46,68.6526603244899
46,27.546543630378533
45,0.0
45,0.0
45,174.37195681662365
45,108.80969791025306
45,0.0
45,232.90368786583633
45,311.6672323068502
45,467.47597791249507
45,0.0
45,0.0
45,73.40403507332277
45,44.6677709877979
45,111.24020875931107
45,17.330937951126998
45,0.0
45,96.13797182474674
45,36.5978543210324
44,0.0
44,31.896429954883978
44,59.92629562101643
44,0.0
44,145.70193281758847
44,223.08279441577267
44,2.471500535673975
44,90.42662065001932
44,4.098132073660288
44,37.03513163063897
44,39.210872812114744
44,0.0
44,241.61314711737325
44,22.920909908644415
43,98.1840417809137
43,180.74450254394753
43,0.0
43,0.0
43,0.0
43,85.42598624343557
43,17.781324016444763
43,15.18072715060795
43,55.582537441194916
43,38.10608987243042
43,0.0
43,161.05923154590954
43,0.0
43,98.03109073343029
43,0.0
43,74.3038667454403
43,0.0
43,150.7527639598787
43,6.459515223693067
43,13.94574761332121
43,45.6772628785687
43,40.7135088135889
43,89.85160102415281
43,8.064104828146736
43,17.160397008180766
42,149.86731577798275
42,0.0
42,0.0
42,0.0
42,0.0
42,61.01648380245795
42,33.43408474663238
42,1464.800626251146
42,0.0
42,193.7281274913475
42,56.879791739741286
42,91.25419624144884
42,49.25015920422519
42,10.665479007257652
42,76.0591754988996
42,46.52530415914999
42,24.928110036533674
41,109.1806114864516
41,55.25656427153901
41,16.425178278232117
41,17.60427207593917
41,0.0
41,0.0
41,0.017692199336998726
41,0.0
41,0.0
41,17.14385599555979
41,0.0
41,221.20951791936295
41,251.5827988055794
41,57.400097085309326
41,166.158295664295
41,0.0
41,38.63102506196277
41,20.991423404386627
41,15.385202726873175
41,95.02257835849265
41,110.79391480370191
41,108.4346297138983
41,66.1163173987787
41,146.64148632858695
41,69.74075324418916
41,40.73746995953183
41,73.91381499011965
41,151.55687293343533
41,88.88086499698817
41,65.82025163654663
41,27.197385935429377
40,406.09729451964387
40,6.38070248240723
40,0.0
40,268.46496123524713
40,197.9182149442183
40,69.6226248007059
40,24.989664407525552
40,0.0
40,27.308346141800417
40,0.0
40,71.06714507192953
40,936.9096918719491
40,50.17474655375863
40,104.41866567556248
40,12.159264286188645
40,37.34609658281337
40,30.534765301665942
40,65.59511998706029
40,26.889441758406367
39,0.0
39,0.0
39,0.0
39,0.0
39,89.95546985067557
39,118.68717076175355
39,12935.434550375288
39,718.5530530734542
39,110.55584825312428
39,50.62637585326049
39,94.42880830755146
39,55.07124066378992
39,145.1502681091855
39,34.618195091867584
39,34.10298947542502
39,57.336460494968904
39,34.92144389968459
38,141.2377751790801
38,56.47367421266996
38,0.0
38,0.0
38,0.0
38,0.0
38,0.0
38,25.57664625085124
38,90.89163312173329
38,0.0
38,0.0
38,40.77890108538487
38,138.84163102105487
38,21.902372091928456
38,5.097898116868436
38,43.960083484291864
38,25.083842578073344
38,14.950881709253245
38,25.14686002037085
38,132.82007866272068
38,27.76874792186012
38,10.284814516600605
38,9.73511529386301
38,37.88068196281041
38,105.39557499938378
38,17.599780031452735
38,49.158540502015384
38,32.58761095047121
38,17.58507551406783
37,0.0
37,0.0
37,120.73174822253202
37,11.288579718332798
37,0.0
37,213.30718659193394
37,658.1882519745476
37,0.0
37,30.581100205413293
37,0.0
37,0.0
37,0.0
37,40.85820899242945
37,18.844614898271352
37,36.11741427661701
37,74.25622556541792
37,73.61320431788235
37,5.824660346805885
37,17.101841797629657
37,19.192032989701058
37,71.00933412640194
37,26.483978044408467
37,52.5440851223551
36,0.0
36,75.31607204544918
36,44.16342301625229
36,3.77364664002765
36,0.0
36,0.0
36,0.0
36,646.5006173510811
36,0.0
36,0.0
36,0.0
36,0.0
36,291.8695438056346
36,149.77012970509622
36,0.0
36,36.47871587860217
36,118.37461839507536
36,115.71904660587684
36,35.88431497614326
36,69.11477089123238
36,86.88384274132568
36,38.260798111185345
36,12.646404556618286
36,41.78918106805037
35,0.0
35,64.06709611602852
35,38.77936285474957
35,0.0
35,15.425174138168115
35,64.16742294149768
35,22.04619180891858
35,0.0
35,73.83394253040993
35,0.0
35,209.62218021224544
35,711.7956405229305
35,0.0
35,111.69479512647371
35,0.0
35,53.413067269381145
35,16.109353726519107
35,0.0
35,56.23616730593767
35,33.71696895793395
35,67.40204341313407
35,26.629317450089037
35,70.68598174242555
35,19.604592788757998
35,141.12490650561784
35,11.188021116354673
35,346.1965885069858
35,30.375222251879947
34,0.0
34,0.0
34,0.0
34,64.02165238111142
34,114.75998869504149
34,0.0
34,0.0
34,0.0
34,15.207141240160112
34,45.048339351562326
34,85.88024141220815
34,13.617135257797035
34,13.699031316773965
34,3.660482759289092
34,29.33498512352585
34,58.03184596718119
34,3.7920853521728795
34,103.04152462590004
34,131.49562263883033
34,40.66225951642351
34,20.75305546923076
33,52.30299176945979
33,0.0
33,76.62729418042764
33,0.0
33,0.0
33,0.0
33,0.0
33,74.42865014907468
33,44.85557053664904
33,26.911182729479478
33,43.84417165311872
33,358.58529540664995
33,16.283797276719472
33,149.64370477038756
33,138.4073986464431
33,162.25601791770774
33,28.167076073017412
33,13.711356911632699
32,0.0
32,0.0
32,0.0
32,0.0
32,17.207860227503673
32,27.04309377203355
32,245.18593823963948
32,0.0
32,0.0
32,0.0
32,18.92825773243071
32,25.36864581020797
32,0.0
32,45.167049916975145
32,18.643549746298376
32,15.03689055420022
32,41.78087495620163
32,113.06590445484476
32,42.046410724792935
32,24.116300352876095
32,37.30048651942645
32,46.34721694817673
32,128.4748805981918
32,11.630715557728728
32,7.930121331924337
32,17.72965858695593
32,10.345273224276156
31,106.98993249275513
31,0.0
31,0.0
31,0.0
31,0.0
31,0.0
31,217.4903928927408
31,0.0
31,0.0
31,0.0
31,0.0
31,89.07973992873715
31,6.286379266585968
31,9.295893227212666
31,17.068965796364292
31,89.3599643331556
31,52.09213108184159
31,69.86475311275731
31,1.9768067685676556
31,0.0
31,18.93192292915422
31,20.40714953442187
31,20.943116312091284
31,64.93741434069639
30,30.343935778406465
30,1.6349708789880957
30,90.30552840791796
30,0.0
30,130.18483737313187
30,0.0
30,36.7902054481799
30,5.798722823628665
30,0.0
30,0.0
30,705.7276255799841
30,532.7081105776136
30,75.99072480995798
30,203.67505862827284
30,0.0
30,2.4777918628203253
30,24.06954588124905
30,59.159353774868904
30,64.75406007903537
30,32.99881276682612
30,72.92390717994132
30,0.0705592530307051
29,9.08199855156359
29,23.053173564794733
29,0.0
29,36.67758654059954
29,336.07255114387067
29,57.406376260214074
29,13.776156868059552
29,10.787928985399262
29,207.1979522078383
29,0.0
29,0.0
29,0.0
29,0.0
29,0.0
29,0.0
29,11.047939373433618
29,37.66978689514241
29,24.366626483460102
29,173.6392635538418
29,186.61672836022979
29,33.3129782326026
29,29.307553355342293
29,2.4377294097964572
29,9.780825365885114
29,20.29289692718043
29,11.346444923349814
29,11.71395511795518
28,0.0
28,0.0
28,0.0
28,0.0
28,0.0
28,0.0
28,0.0
28,0.0
28,0.0
28,0.0
28,19.236939925402556
28,78.2506565231713
28,37.17947464310011
28,0.0
28,260.7995216981002
28,0.0
28,0.0
28,0.0
28,0.0
28,128.1517908807714
28,0.0
28,0.0
28,4.328704662634301
28,136.25386880192593
28,8.343517347129048
28,89.67800661281086
28,41.34590879145174
28,31.020231369889647
28,5.39995244626877
28,20.56202753747845
27,0.0
27,14.041988042438463
27,38.01300581142077
27,0.0
27,0.0
27,208.40476623560676
27,35.50485007128857
27,95.38454054135755
27,3.3918756283801805
27,103.61756154438305
27,0.0
27,0.0
27,0.0
27,0.0
27,11.166360624315395
27,176.71063260967253
27,28.66522965052619
27,19.17024131078429
27,20.410111055182604
27,60.86041222265713
27,42.832799077389474
27,0.0
27,1102.3162458974211
27,125.56064240747142
27,0.0
27,66.83563939999216
27,0.0
27,44.57642343737487
27,12.870680540597245
27,0.0
27,4.316611381994051
27,16.088115092914038
26,0.0
26,99.43190295175864
26,24.530211873738516
26,61.86276584491347
26,80.5006349510444
26,92.13758335264487
26,12.714499865520846
26,0.0
26,99.92038466595764
26,142.23708544591125
26,80.04954649991231
26,0.0
26,0.0
26,0.0
26,41.82222680893635
26,0.0
26,364.72693834265914
26,7.801451079835598
26,0.0
26,32.47474458655755
26,40.45064358407954
26,18.115122315939317
26,0.0
26,169.67547522778085
26,25.682315598787135
26,11.773965225054841
26,6.60358511451096
26,7.974656441484057
26,0.0
26,0.0
26,0.0
26,71.05910380050577
26,8.92735237817093
25,0.0
25,0.0
25,59.45042107314313
25,20.239753830295054
25,35.3586707801811
25,0.0
25,13.659837815159523
25,88.26810111838105
25,0.0
25,63.062523357192276
25,0.0
25,52.38926410463599
25,0.0
25,0.0
25,206.75651874538588
25,211.23852351246913
25,0.0
25,0.0
25,417.29693967217383
25,0.0
25,0.0
25,0.0
25,0.0
25,1.1366383820580168
25,58.39308872508097
25,0.0
25,162.37655577834352
25,51.48817168747061
25,10.867471458616588
25,273.0137306758807
25,15.10812252484412
25,0.0
25,0.0
25,43.09590196432116
25,50.63438211186769
25,40.9790315061216
25,87.4090963277164
25,2.219769189440001
25,0.0
25,20.22743887652695
24,0.0
24,0.0
